source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Forebrain,Midbrain,6.576133173733213,0.6172922295497583,32.46963374662893,0.0011105891468921412,0.0,1020,1053
Forebrain,Nascent somite,5.948111488073674,-0.04219273230627577,-1.9350631430745973,0.0014347921003499639,0.99,1586,1211
Forebrain,Notochord,5.379418561079935,-0.10309186729103932,-1.6678076318354023,0.003428118255820444,0.35,1586,117
Forebrain,Prechordal plate,5.096053271844942,0.012465094917795424,0.21908978087995631,0.008120428720093997,0.67,1586,42
Forebrain,Presomitic mesoderm,6.086060226302929,0.05581741446827415,2.6687052217230605,0.002189057314098719,0.46,1586,955
Forebrain,Primitive streak,5.873511042356476,0.024459827912232335,0.1538105952927095,0.010281871062841915,0.04,1586,426
Forebrain,Second heart field,5.732793664096192,-0.13060850966525805,-4.658107929857712,0.000995492259785248,0.0,1586,681
Forebrain,Spinal cord,6.3838398586999645,0.23311561907283895,12.992176613734918,0.0021622475235105903,0.0,1586,2012
Forebrain,Surface ectoderm,6.104686596096134,0.11949193516833952,5.265636163200664,0.027460645638844962,0.01,1586,1199
Gut,Gut,8.0,-2.9605947323337506e-16,-2.9605684372037913e-06,2.6295363507367063e-31,1.0,610,610
Gut,Hindbrain,5.558580437840004,-0.1369295465205056,-3.868862535787056,0.0031514412167432827,0.05,610,985
Gut,Intermediate mesoderm,5.346207131540193,-0.24860026914464348,-6.929438882810532,0.013554598506049047,0.03,610,709
Gut,Juxtacardiac field,5.217182233193831,0.1949791025719554,1.9900612288086341,0.017690077105960118,0.49,610,126
Gut,Lateral plate mesoderm,5.459957181859624,-0.16994648215796251,-5.927973335193464,0.01854863082487959,0.76,610,1118
Gut,Midbrain,5.51507214613541,-0.10836823011926366,-3.9201369565925366,0.00024278868955151584,0.0,494,1053
Gut,Nascent somite,5.550095312598423,-0.06966632054067172,-2.6650061465317623,0.012156381723685186,0.12,610,1211
Gut,Notochord,5.621328098797911,0.5101264407980061,6.6204527913393925,0.004296767798606814,0.0,610,117
Gut,Prechordal plate,5.297148156037598,0.5802638099435269,4.5415908489257335,0.0722730800674627,0.05,610,42
Gut,Presomitic mesoderm,5.608539198431835,-0.057679860588822685,-1.9281647876232444,0.0026474146236025045,0.81,610,955
Gut,Primitive streak,5.2273087195062296,-0.25263098273141643,-5.303381000332567,0.00036425886346394293,0.0,610,426
