source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Anterior mesoderm,Floor plate (anterior),5.455009166256118,-0.13375249709789858,-3.0430540967851836,0.001147679437514564,0.0,667,600
Anterior mesoderm,Floor plate (posterior),5.376349501244383,-0.11504955881858396,-2.4787224673668136,3.860485655900838e-05,0.04,667,357
Anterior mesoderm,Foregut,5.260907280472949,-0.13413013107551444,-3.061628320453142,0.008014317314988108,0.43,667,477
Anterior mesoderm,Frontonasal mesenchyme,5.041571359397519,-0.2035365474330031,-2.6547659154152345,0.015216358922066289,0.48,581,57
Anterior mesoderm,Head paraxial mesoderm,6.66825736785697,0.8003963497456192,30.84252147535935,0.04855508949746749,0.0,667,3441
Anterior mesoderm,Hindbrain (isthmic organizer),5.82016471158725,-0.1176808800716828,-4.563551713680487,0.003963776647673379,0.08,667,1531
Anterior mesoderm,Hindbrain (r1),5.80563378279167,-0.16143428658203351,-5.633309090691697,0.003884156250670903,0.0,667,2128
Anterior mesoderm,Hindbrain (r2-r4),5.771418092557641,-0.22548745948290172,-8.166518709791621,0.0026409756030251128,0.0,667,2189
Anterior mesoderm,Hindbrain (r5-r8),5.768121946609504,-0.18416074753665068,-5.569143993635631,0.004261751301147051,0.0,667,1457
Anterior mesoderm,Hindgut,5.114159661182726,-0.12537263407810162,-1.9450819350345077,0.023419478982433795,0.28,667,247
Anterior mesoderm,Hypothalamus,5.550877770162299,-0.15081900391444178,-4.304885021371718,0.00653096250174319,0.05,667,765
Anterior mesoderm,Intermediate mesoderm,5.764456943809479,-0.12873657746568767,-3.911984675528205,0.00039416292716809597,0.01,667,1173
Anterior mesoderm,Juxtacardiac field,5.690810083837866,0.317702289574416,5.923535801670053,0.012517778995931036,0.0,667,195
Anterior mesoderm,Left ventricle,5.72455727276395,0.19515170711436833,3.3688650451211757,0.06454763664118851,0.26,667,493
Anterior mesoderm,Midbrain,5.824428795486352,-0.17628341091367764,-5.934106397599005,0.004345800309540768,0.0,667,2940
Anterior mesoderm,Midgut,5.3777567075706125,0.019425498180435596,0.3425479591089114,0.024237614657899566,0.26,667,362
Anterior mesoderm,Nascent somite,5.7140510037435925,-0.09244602726784468,-2.870735332354638,0.000505133418060031,0.12,667,1056
Anterior mesoderm,Notochord,5.332358045303638,-0.05599869064931381,-0.37174797713813623,0.020782978476737966,0.2,667,288
Anterior mesoderm,Olfactory placode,5.485085303834945,-0.07201105319682306,-1.7109947293193646,0.0015757002920432045,0.65,667,317
Anterior mesoderm,Otic placode,5.357882218195335,-0.11863733997322227,-1.501722974023372,0.011076220503279827,1.0,667,246
Anterior mesoderm,Periocular mesoderm,5.757300729946849,0.37673937855412526,7.475403312977707,0.03148126129128166,0.0,667,430
Anterior mesoderm,Pharyngeal endoderm,5.490127400894928,-0.04918767186565365,-1.517542629985006,0.007408154985922021,0.22,667,1138
